ETL_LOAD_DATE,ETL_LOAD_IS_ACTIVE_FLAG,CTY_SCR_DAY_AGG,CTY_SCR_WEEK_AGG,CTY_SCR_MONTH_AGG,CTY_SCR_QUARTER_AGG
2016-07-13 00:00:00,N,1.2592082,1.2681513,1.2644866,1.2690935
2018-09-26 00:00:00,N,.9885042,1.2239239,1.2378285,1.2200786
2017-01-26 00:00:00,N,1.0606441,1.3072834,1.5598632,1.2595293
2016-09-08 00:00:00,N,1.1228422,1.2951969,1.3081587,1.3271164
2017-03-24 00:00:00,N,.9990381,1.1269093,1.7040279,1.4133186
2018-11-22 00:00:00,N,.9807367,1.1596964,1.9820886,1.1671019
2016-11-04 00:00:00,N,1.0930834,1.3167973,1.2100790,1.2355094
2018-01-29 00:00:00,N,1.0440417,1.2856738,1.2785593,1.1612602
2018-08-14 00:00:00,N,1.0548140,1.2133144,1.2759342,1.2201268
2016-02-24 00:00:00,N,1.1419181,1.3501286,1.4367671,1.3205128
2018-03-27 00:00:00,N,1.0890087,1.1857206,1.5951338,1.2363210
2018-10-10 00:00:00,N,1.0780369,1.0176838,1.0786695,1.1842587
2016-04-21 00:00:00,N,1.1051778,1.3379297,1.3884195,1.4672262
2018-05-23 00:00:00,N,1.1354538,1.2045946,1.1900165,1.2303607
2016-06-17 00:00:00,N,1.0878669,1.2497510,1.2338396,1.3090503
2017-09-11 00:00:00,N,1.2216043,1.3085116,1.2086999,1.1659331
2018-12-06 00:00:00,N,.9579873,1.1491807,3.2743680,1.1737985
2018-07-19 00:00:00,N,1.1901660,1.1724630,1.2210348,1.2143444
2017-04-24 00:00:00,N,1.1651920,1.1453313,1.6584513,1.4600626
2019-02-01 00:00:00,N,1.1081079,1.2145380,1.3096822,1.2361528
2017-11-07 00:00:00,N,1.1376899,1.3267759,1.2425916,1.1629117
2018-09-14 00:00:00,N,1.0226724,1.7424929,1.2917708,1.2469848
2017-06-20 00:00:00,N,1.1074889,1.1941510,1.2579813,1.1866939
2018-01-03 00:00:00,N,1.0343603,1.1152878,1.1571025,1.1801584
2017-08-16 00:00:00,N,1.1558879,1.0806878,1.2248064,1.1718467
2016-07-01 00:00:00,N,1.2320583,1.2621604,1.1894346,1.2779182
2018-03-01 00:00:00,N,1.0627647,1.1163741,1.1852777,1.1641030
2016-02-12 00:00:00,N,1.1150891,1.8966991,1.4719762,1.3222473
2017-10-12 00:00:00,N,1.0451491,1.0963325,1.2327015,1.1829391
2018-04-27 00:00:00,N,1.1230337,1.2866803,1.2271421,1.2298328
2016-09-13 00:00:00,N,1.1870870,1.2933659,1.2217026,1.3249018
2017-12-08 00:00:00,N,1.1600460,1.1028657,1.1992448,1.1769657
2018-11-27 00:00:00,N,1.0661488,1.4005401,1.4377614,1.1632107
2017-03-29 00:00:00,N,1.0568116,1.1386035,1.7735669,1.4664355
2016-11-09 00:00:00,N,1.0894040,1.2009865,1.2393997,1.2239263
2016-02-29 00:00:00,N,1.1084864,1.1994886,1.3835529,1.3275283
2019-01-23 00:00:00,N,1.1172492,1.4961761,1.2033771,1.2420045
2017-05-25 00:00:00,N,1.1409234,1.1030484,1.1488729,1.2415924
2017-01-05 00:00:00,N,.9666584,1.4458329,1.3463773,1.2060663
2016-04-26 00:00:00,N,1.2155230,1.1910662,1.8275719,1.4330188
2019-03-21 00:00:00,N,1.0336421,1.1137209,1.6309045,1.2941024
2017-07-21 00:00:00,N,1.1154975,1.1653695,1.1161917,1.1264515
2018-05-28 00:00:00,N,1.0344757,1.3881110,1.2065015,1.2405205
2017-03-03 00:00:00,N,1.1097236,1.1506231,1.3769951,1.3508785
2016-06-22 00:00:00,N,1.1699519,1.1024135,1.1698861,1.2686609
2018-12-11 00:00:00,N,.9273485,1.1659394,1.1455103,1.1920463
2018-07-24 00:00:00,N,1.0547996,1.3800686,1.1927759,1.1883848
2016-02-03 00:00:00,N,1.1711527,1.3964905,1.4794991,1.3367772
2016-08-18 00:00:00,N,1.1750031,1.3628456,2.0842584,1.3238698
2019-02-06 00:00:00,N,.9928509,1.6058523,1.3385486,1.2273227
2018-09-19 00:00:00,N,1.1510334,1.1268400,1.2451324,1.2243118
2016-10-14 00:00:00,N,1.0613535,1.1552411,1.1676087,1.2658394
2019-04-04 00:00:00,N,1.1203790,1.1102014,1.1352081,1.4099711
2018-01-08 00:00:00,N,1.0410639,1.6913354,1.1636307,1.1732070
2018-11-15 00:00:00,N,1.0876594,1.1533449,1.9970836,1.1858617
2017-08-21 00:00:00,N,1.0333653,1.2332054,1.2739733,1.1699068
2018-03-06 00:00:00,N,1.1501704,1.0977462,1.1924161,1.1642446
2016-02-17 00:00:00,N,1.2415556,4.5010989,1.5785148,1.3188940
2017-10-17 00:00:00,N,1.1193886,1.1573016,1.2778893,1.1900314
2019-01-11 00:00:00,N,1.0708986,1.3211448,1.2657284,1.1944164
2018-05-02 00:00:00,N,1.2214530,1.1508427,1.2464810,1.2159299
2016-04-14 00:00:00,N,1.1482829,1.2447724,1.4457061,1.4468765
2017-12-13 00:00:00,N,1.0379886,1.0897693,1.1619086,1.1804829
2018-06-28 00:00:00,N,1.0609801,1.0737425,1.2097323,1.1982131
2016-10-28 00:00:00,N,.9813979,1.2229699,1.2281405,1.2444920
2016-06-10 00:00:00,N,1.2497592,1.1704944,1.2803071,1.3707258
2018-02-08 00:00:00,N,1.0798684,1.1390327,1.2106657,1.1832477
2018-08-24 00:00:00,N,1.0424901,1.2431163,1.3180720,1.2290867
2017-12-27 00:00:00,N,1.1898358,1.2361848,1.1471619,1.1731575
2016-01-22 00:00:00,N,1.1403529,1.3170339,1.3785656,1.2772580
2017-04-17 00:00:00,N,1.1046327,1.0607480,1.1078010,1.4764590
2016-11-28 00:00:00,N,1.1866515,1.1772045,1.2399473,1.2433911
2018-02-22 00:00:00,N,1.0147536,1.1333939,1.2939835,1.1690754
2017-06-13 00:00:00,N,1.1332525,1.0372728,1.3751540,1.2299521
2019-02-11 00:00:00,N,.9846077,.9610147,1.3251951,1.2129974
2018-04-20 00:00:00,N,1.1024664,1.3206727,1.1855757,1.2459416
2017-01-24 00:00:00,N,1.1476430,1.3589697,1.4675009,1.2673419
2019-04-09 00:00:00,N,1.0871118,1.1682216,1.6306771,1.3602152
2017-08-09 00:00:00,N,.9843222,1.5717223,1.3104228,1.1848909
2017-03-22 00:00:00,N,1.0922771,1.1467665,1.6733387,1.4085213
2016-07-11 00:00:00,N,1.0168984,1.1560036,1.3003077,1.2822020
2017-10-05 00:00:00,N,.9977237,1.1567347,1.1098461,1.1566186
2017-05-18 00:00:00,N,1.0416775,1.1054332,1.1065092,1.2095472
2016-09-06 00:00:00,N,1.2121625,1.1803841,1.2887402,1.3209656
2017-12-01 00:00:00,N,1.1673054,1.3020871,1.2538694,1.1748110
2019-02-25 00:00:00,N,.9992470,1.2164015,1.3835254,1.2783892
2018-10-08 00:00:00,N,.9713088,1.0175885,1.2243891,1.2567630
2017-07-14 00:00:00,N,1.2801528,1.1567549,1.1554446,1.1366787
2016-11-02 00:00:00,N,1.2393416,1.2295887,1.2091583,1.2333431
2018-12-04 00:00:00,N,1.0722529,1.1202041,1.9206672,1.1633118
2016-12-29 00:00:00,N,1.1503390,1.3332274,1.2269239,1.2133955
2016-03-07 00:00:00,N,1.1160981,1.2284523,1.3497734,1.3145674
2019-01-30 00:00:00,N,1.1257129,1.1326662,1.2876973,1.2309220
2018-05-21 00:00:00,N,.9954895,1.2888017,1.1959183,1.2173317
2017-02-24 00:00:00,N,1.0360028,1.2433511,1.3168480,1.3379477
2016-05-03 00:00:00,N,1.1268627,1.1968198,1.1414157,1.4303513
2019-03-28 00:00:00,N,1.0125920,1.2168821,1.6217332,1.3467519
2018-01-01 00:00:00,N,1.0634522,1.2007877,1.1364474,1.1763361
2016-11-16 00:00:00,N,1.2512990,1.3147247,1.1939035,1.2042833
2018-07-17 00:00:00,N,1.1418809,1.1172625,1.2143604,1.2168074
2016-06-29 00:00:00,N,1.2371561,1.1789996,1.1346632,1.2621649
2018-02-27 00:00:00,N,1.0948333,1.2166341,1.1964006,1.1683847
2018-09-12 00:00:00,N,1.1813288,1.3222340,1.3465599,1.2485897
2017-01-12 00:00:00,N,1.0614745,1.0733122,1.2875963,1.2313548
2016-08-25 00:00:00,N,1.0859278,1.1903698,1.3787651,1.3018076
2017-03-10 00:00:00,N,1.2299438,1.2746564,1.6456759,1.3665890
2016-10-21 00:00:00,N,1.0394821,1.1430784,1.2438297,1.2722047
2018-01-15 00:00:00,N,1.0556387,1.1299731,1.1552232,1.1596180
2016-02-10 00:00:00,N,1.1571888,1.5440100,1.3934648,1.3224239
2019-01-04 00:00:00,N,1.0588647,1.2312625,1.2722384,1.1481873
2018-03-13 00:00:00,N,1.1596714,1.0688787,1.2839932,1.2020929
2016-04-07 00:00:00,N,1.3579906,1.2032235,1.4910128,1.3832776
2018-05-09 00:00:00,N,1.0058015,1.1110034,1.2623737,1.2205188
2016-06-03 00:00:00,N,1.0341889,1.2764429,1.4438190,1.4479058
2017-08-28 00:00:00,N,1.0747849,1.9108606,1.2068463,1.1622271
2018-07-05 00:00:00,N,1.1376504,1.1237060,1.2090623,1.1924625
2016-01-15 00:00:00,N,1.4202158,1.4175380,1.5260549,1.4657860
2017-04-10 00:00:00,N,1.0149169,1.1753242,1.1878048,1.4482044
2017-10-24 00:00:00,N,1.1965295,1.1504214,1.2467388,1.1871118
2019-01-18 00:00:00,N,1.0710506,1.2933369,1.1852970,1.2401286
2018-08-31 00:00:00,N,1.0330833,1.1780653,1.3959082,1.2274443
2017-06-06 00:00:00,N,1.1003024,1.1232345,1.1882780,1.2111811
2017-12-20 00:00:00,N,1.0597848,1.3183186,1.1640201,1.1735910
2017-08-02 00:00:00,N,1.1458063,1.1837461,1.2002961,1.1635063
2016-11-21 00:00:00,N,1.1212670,1.2256671,1.2057592,1.2088787
2018-02-15 00:00:00,N,.9558789,1.3447791,1.3856567,1.1654557
2016-01-29 00:00:00,N,1.2624641,1.2265300,1.4747778,1.3623690
2017-09-28 00:00:00,N,1.0122418,1.1296036,1.1403390,1.1525139
2017-01-17 00:00:00,N,1.2218708,1.2678623,1.4174827,1.2415856
2018-04-13 00:00:00,N,1.1086652,1.3262660,1.1753410,1.2158581
2017-11-24 00:00:00,N,1.4943163,1.3278263,1.2155639,1.1862503
2019-02-18 00:00:00,N,.9228287,.9561120,1.3561547,1.2072823
2016-12-05 00:00:00,N,1.1342078,1.1359613,1.2122657,1.2288317
2016-07-18 00:00:00,N,1.1721462,1.1764939,1.3085324,1.2544569
2017-01-31 00:00:00,N,.9922534,1.1097753,1.5964478,1.3068396
2018-10-01 00:00:00,N,1.0707630,1.1269676,1.2369990,1.2448825
